"Date of News/Twitter","Tweet content/news headline","source of news / person name who has tweeted","label","score",,,,,
"2022-03-04 17:22:18","RT @nullpackets: ""@dClimate’s data platform promises to accurately capture Namibia’s effort to fight climate change &amp; enable us to monetize…","Jayysster","POSITIVE",0.996050894260406,,,,,
"2022-03-04 17:21:57","Building the #GreenHydrogen economy in India. The new taskforce #H2Bharat will identify at least five large GW-scale green hydrogen hubs within the next 18-months.https://t.co/ro0XNcDS7E #HydrogenNow #hydrogeneconomy #hydrogen #EUGreenDeal #ClimateActionNow #India","AlexWitzleben","NEGATIVE",0.538072228431702,,,,,
"2022-03-04 17:21:40","@James_BG There is hydrogen electrolysis in planning to replace all Russian gas imports by 2030. However to really gain traction, these initiatives need promotion &amp; support.

For example the HyDeal project alone is 67GW -this is fully ⅓rd of ALL Russian gas imports https://t.co/OCIC6x1u5R","DWilliams_2022","NEGATIVE",0.997993469238281,,,,,
"2022-03-04 17:21:03","@TonyNashNerd @chigrl @SamuelRines @amlivemon What do the guys think will be the next source of renewable fuel to power construction business. If diesel is phased out will it be a) electric battery, b) HVO c) green hydrogen and d) other (?) and why?","woodsidefinance","NEGATIVE",0.994492292404175,,,,,
"2022-03-04 17:19:34","RT @SustainableH2: 🆕New meeting online and this time about green hydrogen and #Surinam #Suriname #waterstof #energie #Sdg More info 👉🏾 http…","NienkeHoman","NEGATIVE",0.892908632755279,,,,,
"2022-03-04 17:16:23","We are aiming for Green Hydrogen cost of $1 per Kg by 2030: Amitabh Kant https://t.co/dYD7S5IT2K via @ETEnergyWorld","sundfina","NEGATIVE",0.984351515769958,,,,,
"2022-03-04 17:14:43","Dear All
My advisor Dr Aditi Halder is organising an Indo-US SPARC virtual workshop on ” India Mission for Green Hydrogen and Go Electric” on March 16-17, 2022 at IIT Mandi.
For more details. https://t.co/7MK6Ie6XLL
#IITMANDI #researchers #nanotechnology  #energy #renewableenergy","VrmaSahil","POSITIVE",0.975621581077576,,,,,
"2022-03-04 17:14:18","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","donutsanddogs23","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 17:13:26","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","Rosa07340412","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 17:13:17","60GW green hydrogen megaproject to be developed in Texas https://t.co/rWZjJQYQfV https://t.co/Xgo8LjxKzC","Artstrada","NEGATIVE",0.993813991546631,,,,,
"2022-03-04 17:11:49","Houston's plans for hydrogen hub face 'green' competition https://t.co/ipBss62uZC via @houstonchron","Artstrada","NEGATIVE",0.99468719959259,,,,,
"2022-03-04 17:11:46","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","unsc1325","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 17:11:31","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","claireluvsbearz","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 17:10:22","RT @FrosininiAndrea: Breaking the silos / Bridging the silos

#miningindustry #esgstrategy #netzerocarbon #netzeroemissions #greenenergysol…","DScamron","NEGATIVE",0.979988992214203,,,,,
"2022-03-04 17:07:24","@NitramLand @NanaIsAPatHead @Conn4Patrick @RagnarTheTexan @nellarose1977 So you think hydrogen power is a some fantasy? Or that we have wasted billions throwing money at “green energy” with relatively nothing to show for it.
Sounds like something someone who doesn’t know their history would say.","TimeForChores","NEGATIVE",0.999020576477051,,,,,
"2022-03-04 17:05:30","RT @MarketScientist: Stocks to benefit from Green Hydrogen Policy..

#IOC
#Gail
#LindeIndia
#AdaniGreen
#GujaratFlouro 
#Borosilrenewables…","_Narendranath","NEGATIVE",0.947169005870819,,,,,
"2022-03-04 17:05:24","Green hydrogen in Spain alone. https://t.co/3JVOtKpYfx","wyldcdn","NEGATIVE",0.970523476600647,,,,,
"2022-03-04 17:01:00","शून्य उत्सर्जन यानि की नेट ज़ीरो एमिशन हासिल करने की अपनी प्रतिबद्धता दिखाने के लिए भारत ने ग्रीन हाइड्रोजन के उत्पादन को प्रोत्साहन दिया है. बता रहे हैं @ahluss: https://t.co/fLT6OQU99G","orfhindi","NEGATIVE",0.957397282123566,,,,,
"2022-03-04 16:56:47","RT @nsreddy08: Such a  shame it's for SpaceX. There are many better uses to go for, such as replacing some fossil fuel. https://t.co/J6eaEX…","methisaddress1","NEGATIVE",0.999323964118958,,,,,
"2022-03-04 16:53:24","@joannakyriazis @cleanenergycan @abacusdataca Green hydrogen is far cleaner, requires less overall infrastructure, faster refills, longer range, lighter, produces heat ...
And -
https://t.co/L1eDWygxvB","wyldcdn","NEGATIVE",0.99290943145752,,,,,
"2022-03-04 16:53:06","Blue Hydrogen Is Frequently Described as a Greener Alternative — but Is It? - Green Matters https://t.co/YfOM6KGmSD","GreenEnergy","NEGATIVE",0.973527729511261,,,,,
"2022-03-04 16:51:55","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","BlackBoxMediaGP","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:51:47","RT @fuelcellsworks: . @wagreenhydrogen Launches to Improve State’s #Air and #Water, Create #CleanEnergy Jobs, and Grow #Washington-Made “#E…","makisig_itrade","POSITIVE",0.969239056110382,,,,,
"2022-03-04 16:50:08","RT @ZeeNewsEnglish: #PMModi says that ample availability of #RenewableEnergy power gives #India an inherent advantage and “India can be a g…","youRtruthPhobic","POSITIVE",0.996841311454773,,,,,
"2022-03-04 16:49:39","RT @nullpackets: ""@dClimate’s data platform promises to accurately capture Namibia’s effort to fight climate change &amp; enable us to monetize…","sgerhart130","POSITIVE",0.996050894260406,,,,,
"2022-03-04 16:48:53","Green Hydrogen https://t.co/HStKKN7UwM","GreenHydrogen11","NEGATIVE",0.97880607843399,,,,,
"2022-03-04 16:48:47","RT @fuelcellsworks: . @wagreenhydrogen Launches to Improve State’s #Air and #Water, Create #CleanEnergy Jobs, and Grow #Washington-Made “#E…","SherlockOhms","POSITIVE",0.969239056110382,,,,,
"2022-03-04 16:47:40","RT @meredith_annex: Ukraine War Makes Green Hydrogen Competitive

My latest for @BloombergNEF. The economics may change, but more companies…","SAShahmohammadi","NEGATIVE",0.985775768756866,,,,,
"2022-03-04 16:47:32",". @wagreenhydrogen Launches to Improve State’s #Air and #Water, Create #CleanEnergy Jobs, and Grow #Washington-Made “#EvergreenHydrogen” as a Global Brand and Major Industry in State - https://t.co/DSHwk1acHj #HydrogenNow #HydrogenEconomy #Hydrogen #H2 #ZeroCarbon #GreenHydrogen https://t.co/I3YTkFOc6A","fuelcellsworks","NEGATIVE",0.709480702877045,,,,,
"2022-03-04 16:45:03","Colorado, Wyoming, Utah and New Mexico have signed an agreement to create ‘hydrogen hubs’ in all four states. 

https://t.co/Q4rLgpFOdU","Green_EnergyLtd","POSITIVE",0.787137567996979,,,,,
"2022-03-04 16:44:55","RT @pertamina: Kolaborasi adalah kuncinya 🔑

Langkah awal wujudkan pengembangan Blue/Green Hydrogen dan Blue/Green Ammonia di Indonesia ini…","kakasawi","NEGATIVE",0.959011435508728,,,,,
"2022-03-04 16:44:40","RT @pertamina: Kolaborasi adalah kuncinya 🔑

Langkah awal wujudkan pengembangan Blue/Green Hydrogen dan Blue/Green Ammonia di Indonesia ini…","totosawi","NEGATIVE",0.959011435508728,,,,,
"2022-03-04 16:44:18","RT @pertamina: Kolaborasi adalah kuncinya 🔑

Langkah awal wujudkan pengembangan Blue/Green Hydrogen dan Blue/Green Ammonia di Indonesia ini…","Totocabe1","NEGATIVE",0.959011435508728,,,,,
"2022-03-04 16:42:15","RT @IRENA: 📆The development of green #hydrogen is still in the early stages, and more can be done to scale up the #technology &amp; make the #E…","Tekzilla_it","NEGATIVE",0.928349435329437,,,,,
"2022-03-04 16:42:05","Houston's plans for hydrogen hub face 'green' competition
https://t.co/qIE3LxCeox","PetroleumProdu1","NEGATIVE",0.990481078624725,,,,,
"2022-03-04 16:40:42","RT @MinOfPower: “We hope to see large scale innovations by private sector in production of Green Hydrogen”","kranthireddybjp","POSITIVE",0.997262716293335,,,,,
"2022-03-04 16:40:22","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","kelhuntslight","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:37:38","RT @OraclePowerPlc: #ORCP CEO Naheed Memon met with Korean Consul General Kim Haksung &amp"," US Consul General Mark Stroh in Karachi. As #ORCP p…","icm_morris","NEGATIVE",0.587993741035461,,,,
"2022-03-04 16:37:03","RT @Albaladm: Read on why we believe #greenhydrogen can be a game changer not only for decarbonization but also to enhance technology devel…","REIF_Uruguay","POSITIVE",0.823743045330048,,,,,
"2022-03-04 16:34:34","RT @yibako: @OkpankuChidi @EmekaOkoye @benmurraybruce EV is a fallacy. Without the cobalt being mined by slave labour in Congo and elsewher…","EmekaOkoye","POSITIVE",0.950690984725952,,,,,
"2022-03-04 16:33:54","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","Debatthebeach_","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:32:18","RT @PPF_Official: We support India's recent interim H2 strategy that will ""waive electricity transmission fees for green hydrogen productio…","Stevephenni","POSITIVE",0.977312207221985,,,,,
"2022-03-04 16:32:02","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","Sbh08Mae","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:31:59","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","TonyHussein4","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:31:44","Semarangpedia - Pertamina, Pupuk Indonesia dan Mitsubishi Corporation Kembangkan Bisnis Blue/Green Hydrogen | https://t.co/LvJLIDpEIV
.
#jakarta, #mitsubishicorporationkembangkanbisnisblu/green, #pertamina, #pupukindonsesia, #semarangpedia, ...","semarangpedia","NEGATIVE",0.98514997959137,,,,,
"2022-03-04 16:30:47","@darrengrimes_ Green hydrogen has always been the best option.
Most abundant element in the universe.","LogicWorld","POSITIVE",0.999202787876129,,,,,
"2022-03-04 16:30:36","This is a new energy trifecta:

* Lots of renewables drive H2 production
* On site geologic H2 storage
* High value early customer

This is what drives profitable new businesses: local conditions, not global aspirations.

https://t.co/dzmXUd8riH","RogerAines","POSITIVE",0.992963373661041,,,,,
"2022-03-04 16:29:46","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","allentien","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:29:28","RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…","jupitergirl","NEGATIVE",0.977928817272186,,,,,
"2022-03-04 16:28:18","RT @h2_view: #Indonesia has set its sights on the #hydrogen opportunity with the country ready to utilise green hydrogen, ammonia and carbo…","amogyinc","POSITIVE",0.995846092700958,,,,,
"2022-03-04 16:27:01","Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric heat pumps, green hydrogen,clean-energy tech would grow the economy by $570 billion/yr,save 45000 lives

#wtpEARTH #DemVoice1
https://t.co/84Norza8lA","OrbPlanet","NEGATIVE",0.987273097038269,,,,,
"2022-03-04 16:26:47","RT @FrosininiAndrea: Breaking the silos / Bridging the silos

#miningindustry #esgstrategy #netzerocarbon #netzeroemissions #greenenergysol…","joincurby","NEGATIVE",0.979988992214203,,,,,
"2022-03-04 16:26:06","RT @socalgas: Our Angeles Link proposal for a green hydrogen pipeline system is a step toward environmental equity for all. CA African Amer…","Mike_SoCalGas","POSITIVE",0.977929532527924,,,,,
"2022-03-04 16:25:55","RT @NEOM: Solar ☀️ and wind 💨 energy won’t be enough – we need new sources at-scale. That’s why NEOM is pioneering cutting-edge green hydro…","roberthenryjohn","POSITIVE",0.9809290766716,,,,,
"2022-03-04 16:25:32","@GBNEWS @Nanaakua1 I’m not a green campaigner. I’m an engineer. Don’t throw hydrogen out just because it helps with CO2 and is in the net zero basket. It will be the future but can help now if added to gas either shale or North Sea or… https://t.co/VelWBs2qwE","golfgross","NEGATIVE",0.982806265354156,,,,,
"2022-03-04 16:24:54","Why #StopAdani or #BlackRock when private companies are the ones putting huge investment in green hydrogen to #insureourfuture https://t.co/4LVKmvuTH2","Krish46054018","NEGATIVE",0.998740136623383,,,,,
"2022-03-04 16:24:24","In a very layman language, any massive change can’t happen in a blink of an eye.  At this time, private companies like @AdaniOnline who are investing heavily in green hydrogen should be not be targeted since it will #insureourfuture in long run. https://t.co/82r5H9ZpH2","Hony26407951","NEGATIVE",0.986446738243103,,,,,
"2022-03-04 16:22:55","@ShropshireStig @mspowage @VeltonEvans @Grimble5 @patrickjreddy @NottsRoadsPol @Tesla Infrastructure is a given. With hydrogen, you need a new infrastructure (about 99% new) and you also need to work out how to make green hydrogen cheaper. With electric there is already infrastructure, including homes, and new public/industrial points are relatively cheap.","stewdean","NEGATIVE",0.992958664894104,,,,,
"2022-03-04 16:20:57","@Havant_Enviro Warning, you prob know more about this but how close to reality is green hydrogen at scale? I watch companies like ITM and see promise but v little actual revenue growth over years. In the UK +elsewhere, is the energy produced by renewables-wind out of peak often just wasted?","hangrail","NEGATIVE",0.998689234256744,,,,,
"2022-03-04 16:19:17","RT @h2_view: Washington’s commitment to #hydrogen just got a lot bigger with the launch of a new association dedicated to reducing air and…","ocrossborder","POSITIVE",0.922490239143372,,,,,
"2022-03-04 16:17:47","RT @kaffjamesnewtow: Hydrogen City, Texas will be an integrated green hydrogen production, storage, and transport hub growing to 60GW in si…","bondcliff","POSITIVE",0.989759743213654,,,,,
"2022-03-04 16:16:26","RT @mnreindia: The #Budget Webinar brings together industry leaders, policymakers and experts to identify actionable strategies for domesti…","MediniT_","POSITIVE",0.994267821311951,,,,,
"2022-03-04 16:13:47","RT @h2_view: Washington’s commitment to #hydrogen just got a lot bigger with the launch of a new association dedicated to reducing air and…","Dare2Digitize","POSITIVE",0.922490239143372,,,,,
"2022-03-04 16:11:49","@OkpankuChidi @EmekaOkoye @benmurraybruce EV is a fallacy. Without the cobalt being mined by slave labour in Congo and elsewhere batteries will be very expensive. Why don't they talk about Green hydrogen, and why that technology isn't being championed?  By product of Green hydrogen=H2O","yibako","NEGATIVE",0.98421037197113,,,,,
"2022-03-04 16:10:59","RT @mnreindia: There is a massive potential for solar rooftop, battery deployment and green hydrogen in India, given a supportive policy fr…","SovanlalREI","POSITIVE",0.825254797935486,,,,,
"2022-03-04 16:10:32","RT @meredith_annex: Ukraine War Makes Green Hydrogen Competitive

My latest for @BloombergNEF. The economics may change, but more companies…","MathisWilliam","NEGATIVE",0.985775768756866,,,,,
"2022-03-04 16:07:16","RT @PPF_Official: We support India's recent interim H2 strategy that will ""waive electricity transmission fees for green hydrogen productio…","winnie12540407","POSITIVE",0.977312207221985,,,,,
"2022-03-04 16:05:42","RT @mnreindia: There is a massive potential for solar rooftop, battery deployment and green hydrogen in India, given a supportive policy fr…","NSEFI_official","POSITIVE",0.825254797935486,,,,,
"2022-03-04 16:05:12","@stewdean @Grimble5 @ShropshireStig @VeltonEvans @mspowage @NottsRoadsPol @Tesla And not for heating either. But industrial users will pretty much take every bit of green hydrogen going to start to clean up their processing.  It's almost a total waste of opportunity to use some in domestic or transport uses.","patrickjreddy","NEGATIVE",0.999686598777771,,,,,
